6622.45
6574.15
6497.91
6553.86
6593.24
6619.85
6604.71
6643.10
6678.75
6495.29
6452.79
6603.64
6704.77
6715.32
6735.05
6513.87
6398.85
6371.85
6280.91
6514.06
6536.68
6509.40
6515.41
6354.24
6317.01
6331.88
6301.57
6223.38
6460.17
6528.92
6755.14
7361.46
7263.00
7279.03
7189.58
7044.81
6973.97
7043.76
7091.71
6891.08
6710.80
6754.64
6719.95
6551.52
6371.34
6486.25
6301.07
6500.51
6422.57
6583.43
6340.91
6294.23
6221.42
6287.66
6341.36
6283.65
6185.79
6571.42
6305.56
6746.85
6958.32
7062.94
7031.08
7438.67
7562.14
7634.19
7769.04
8181.20
8221.58
8205.82
8169.06
7950.40
8176.85
8379.66
7716.51
7414.71
7417.80
7352.72
7467.40
7378.20
7315.32
6739.65
6357.01
6272.70
6247.50
6235.03
6396.78
6330.77
6739.21
6775.08
6857.80
6668.71
6638.69
6599.71
6550.87
6596.66
6380.38
6411.68
6214.22
5898.13
6153.16
6084.40
6253.55
6171.97
6164.28
6090.10
6737.88
6780.09
6770.76
6742.39
6510.07
6545.53
6455.45
6674.08
6342.75
6596.88
6905.82
6799.29
7499.55
7632.52
7685.14
7650.82
7625.97
7500.90
7722.53
7632.09
7536.72
7500.70
7406.15
7469.73
7129.46
7371.31
7362.08
7486.48
7592.30
7561.12
8037.08
8419.87
8522.33
8246.99
8255.73
8091.83
8370.05
8504.41
8705.19
8713.10
8515.49
8441.44
9052.96
9325.96
9223.73
9380.87
9645.67
9845.31
9700.28
9695.50
9233.97
9104.60
9251.47
9426.11
9346.41
8939.27
9290.63
8867.32
9701.03
8934.34
8794.39
8925.06
8848.79
8286.88
8159.27
7944.43
8071.66
8337.57
7999.33
7874.67
7901.09
6955.38
6843.47
6795.44
7044.32
6919.98
6630.51
6815.96
6848.65
7456.41
7102.26
6844.86
7003.06
6892.48
7171.45
7979.07
7836.83
8200.00
8498.47
8612.81
8901.95
8736.25
8939.44
8937.48
8619.67
8344.12
7890.52
8321.91
8322.91
8290.76
9214.65
9173.04
9602.93
8852.78
9350.59
9414.69
9951.44
10803.90
11500.10
11532.40
11497.40
11101.90
10977.40
10385.00
10687.20
10393.90
9669.43
9796.42
10287.70
9937.07
10660.40
11372.20
11231.80
10552.60
11123.40
10207.50
10135.70
9488.32
8599.92
8926.72
8141.43
8616.13
8720.08
8271.84
7637.86
7755.49
7051.75
8270.54
9175.70
8852.12
9142.28
10237.30
10108.20
11306.80
11755.50
11475.30
11174.90
11256.00
11421.70
10903.40
10944.50
11633.10
12889.20
11656.20
11429.80
11198.80
11431.10
13836.10
13767.30
14370.80
13952.40
13453.90
14968.20
14588.50
15123.70
16476.20
17527.30
17462.10
15477.20
15270.70
14978.20
13625.00
14112.20
12897.70
14681.90
14695.80
15864.10
16163.50
14036.60
13995.90
14608.20
13948.70
15898.00
16642.40
17760.30
19118.30
19106.40
19475.80
17760.30
16601.30
16384.60
17500.00
16919.80
15427.40
15168.40
16523.30
17802.90
14266.10
11923.40
11685.70
11315.40
11082.70
10978.30
10198.60
9906.79
10077.40
9823.43
9352.72
8789.04
8241.71
8074.02
8232.38
8077.95
8205.74
8039.07
7766.03
7697.21
7853.57
7323.24
6634.76
6561.48
5938.25
6295.45
6618.61
7173.73
7446.83
7141.38
7023.10
7403.22
7404.52
7164.48
7087.53
6777.77
6440.97
6132.02
6114.85
5754.44
5787.82
5899.74
5747.95
5524.60
5935.52
6006.00
6036.66
5996.79
5708.11
5583.74
5603.82
5741.58
5687.57
5835.96
5643.53
5464.16
4829.58
4789.25
4776.21
4614.52
4429.67
4369.35
4324.46
4229.88
4319.37
4408.46
4395.81
4341.05
4166.11
4171.62
4197.13
3892.94
3928.41
3681.58
3796.15
3629.92
3628.02
3901.47
3916.36
4073.79
3591.09
3606.28
